Datetime,Actual_DE,Actual_UK,Forecast_DE,Forecast_UK,Total_Actual
2024-01-01 00:00:00,40170.25,693.0,39523.75,,40863.25
2024-01-01 01:00:00,38818.25,638.5,37663.25,,39456.75
2024-01-01 02:00:00,37847.75,578.0,36652.25,,38425.75
2024-01-01 03:00:00,37123.25,565.5,36426.25,,37688.75
2024-01-01 04:00:00,36753.75,540.0,36427.0,,37293.75
2024-01-01 05:00:00,37051.25,500.5,36946.0,,37551.75
2024-01-01 06:00:00,36725.5,479.5,37697.75,,37205.0
2024-01-01 07:00:00,37321.0,484.0,39206.0,,37805.0
2024-01-01 08:00:00,37984.25,525.5,41851.25,,38509.75
2024-01-01 09:00:00,39952.0,579.5,45343.5,,40531.5
2024-01-01 10:00:00,42309.25,632.0,48030.5,,42941.25
2024-01-01 11:00:00,44829.25,690.0,50228.25,,45519.25
2024-01-01 12:00:00,45824.0,765.5,50236.0,,46589.5
2024-01-01 13:00:00,45251.75,838.5,49137.25,,46090.25
2024-01-01 14:00:00,44904.5,919.5,48562.0,,45824.0
2024-01-01 15:00:00,44952.25,962.0,47595.0,,45914.25
2024-01-01 16:00:00,46881.25,951.5,48424.5,,47832.75
2024-01-01 17:00:00,50120.5,,51255.25,,
2024-01-01 18:00:00,50199.5,1018.5,52495.75,,51218.0
2024-01-01 19:00:00,49118.25,1074.5,51773.5,,50192.75
2024-01-01 20:00:00,47071.75,993.0,49352.75,,48064.75
2024-01-01 21:00:00,45149.0,903.0,47279.75,,46052.0
2024-01-01 22:00:00,43664.25,848.5,47274.25,,44512.75
2024-01-01 23:00:00,41057.25,797.5,44545.25,,41854.75
2024-01-02 00:00:00,38390.0,742.0,42985.0,,39132.0
2024-01-02 01:00:00,37078.0,672.5,41476.5,,37750.5
2024-01-02 02:00:00,37041.75,597.5,40644.0,,37639.25
2024-01-02 03:00:00,37358.25,561.5,40977.25,,37919.75
2024-01-02 04:00:00,39412.25,540.5,42680.5,,39952.75
2024-01-02 05:00:00,42454.0,517.0,46136.5,,42971.0
2024-01-02 06:00:00,47726.0,501.5,52594.5,,48227.5
2024-01-02 07:00:00,52564.75,514.0,57377.75,,53078.75
2024-01-02 08:00:00,56047.5,603.5,59885.75,,56651.0
2024-01-02 09:00:00,57931.5,739.5,61252.25,,58671.0
2024-01-02 10:00:00,59509.5,868.5,61850.0,,60378.0
2024-01-02 11:00:00,60929.5,963.5,62394.25,,61893.0
2024-01-02 12:00:00,61269.75,1029.0,62103.5,,62298.75
2024-01-02 13:00:00,60607.0,1066.0,61411.75,,61673.0
2024-01-02 14:00:00,59705.0,1097.5,60125.25,,60802.5
2024-01-02 15:00:00,60067.0,1099.0,59829.0,,61166.0
2024-01-02 16:00:00,61427.0,1079.0,60081.75,,62506.0
2024-01-02 17:00:00,63376.75,1087.5,61734.75,,64464.25
2024-01-02 18:00:00,63072.0,1161.5,62359.5,,64233.5
2024-01-02 19:00:00,61214.75,1275.5,61183.25,,62490.25
2024-01-02 20:00:00,58093.5,1219.0,57936.25,,59312.5
2024-01-02 21:00:00,54777.75,1120.0,54120.0,,55897.75
2024-01-02 22:00:00,52006.25,1037.5,51009.75,,53043.75
2024-01-02 23:00:00,49067.5,954.0,47421.75,,50021.5
2024-01-03 00:00:00,46137.5,858.0,44904.25,,46995.5
2024-01-03 01:00:00,44335.25,748.5,43065.5,,45083.75
2024-01-03 02:00:00,43294.75,658.0,42152.25,,43952.75
2024-01-03 03:00:00,43656.25,634.5,42620.0,,44290.75
2024-01-03 04:00:00,45081.75,625.5,44437.0,,45707.25
2024-01-03 05:00:00,47957.5,610.0,48099.0,,48567.5
2024-01-03 06:00:00,53736.25,601.0,53994.0,,54337.25
2024-01-03 07:00:00,58238.5,618.5,58474.5,,58857.0
2024-01-03 08:00:00,60985.0,701.5,61023.5,,61686.5
2024-01-03 09:00:00,62279.0,846.5,62359.5,,63125.5
2024-01-03 10:00:00,63084.75,978.5,63165.5,,64063.25
2024-01-03 11:00:00,64448.0,1066.5,63819.75,,65514.5
2024-01-03 12:00:00,64460.75,1110.0,63694.0,,65570.75
2024-01-03 13:00:00,63089.25,1127.0,62777.75,,64216.25
2024-01-03 14:00:00,61937.75,1137.0,61316.0,,63074.75
2024-01-03 15:00:00,61490.25,1133.5,61013.75,,62623.75
2024-01-03 16:00:00,62105.5,1100.0,61369.75,,63205.5
2024-01-03 17:00:00,64559.0,1110.5,63382.25,,65669.5
2024-01-03 18:00:00,64586.5,1174.0,63974.75,,65760.5
2024-01-03 19:00:00,62472.25,1311.0,62600.75,,63783.25
2024-01-03 20:00:00,58666.5,1261.5,59482.75,,59928.0
2024-01-03 21:00:00,55714.0,1170.5,55861.0,,56884.5
2024-01-03 22:00:00,52734.75,1089.5,52582.0,,53824.25
2024-01-03 23:00:00,48999.5,988.0,48839.25,,49987.5
2024-01-04 00:00:00,46366.0,876.5,45412.25,,47242.5
2024-01-04 01:00:00,45278.25,760.0,43433.0,,46038.25
2024-01-04 02:00:00,44642.5,669.5,42684.0,,45312.0
2024-01-04 03:00:00,45027.25,642.5,43109.25,,45669.75
2024-01-04 04:00:00,46279.75,634.0,44758.5,,46913.75
2024-01-04 05:00:00,48751.5,606.0,48457.5,,49357.5
2024-01-04 06:00:00,53684.0,601.0,54464.0,,54285.0
2024-01-04 07:00:00,59303.5,609.0,58631.5,,59912.5
2024-01-04 08:00:00,62947.25,693.0,60947.0,,63640.25
2024-01-04 09:00:00,64255.0,873.0,62481.25,,65128.0
2024-01-04 10:00:00,65365.0,1022.5,63545.25,,66387.5
2024-01-04 11:00:00,65554.75,1082.0,64409.75,,66636.75
2024-01-04 12:00:00,65594.5,1111.0,64346.5,,66705.5
2024-01-04 13:00:00,64722.75,1104.0,63524.0,,65826.75
2024-01-04 14:00:00,63715.0,1114.5,61971.5,,64829.5
2024-01-04 15:00:00,63035.0,1101.0,61601.25,,64136.0
2024-01-04 16:00:00,63827.5,1081.5,61849.0,,64909.0
2024-01-04 17:00:00,65704.5,1107.5,63567.0,,66812.0
2024-01-04 18:00:00,64839.75,1198.5,64407.25,,66038.25
2024-01-04 19:00:00,63362.75,1342.5,62868.25,,64705.25
2024-01-04 20:00:00,59665.5,1282.5,59855.75,,60948.0
2024-01-04 21:00:00,56429.75,1190.0,56371.0,,57619.75
2024-01-04 22:00:00,53468.75,1110.0,53150.0,,54578.75
2024-01-04 23:00:00,50083.0,1016.5,49237.0,,51099.5
2024-01-05 00:00:00,46882.75,894.5,47663.25,,47777.25
2024-01-05 01:00:00,45242.0,778.5,45085.75,,46020.5
2024-01-05 02:00:00,44115.25,688.0,44665.5,,44803.25
2024-01-05 03:00:00,44397.0,660.5,45018.0,,45057.5
2024-01-05 04:00:00,45672.25,644.5,46136.0,,46316.75
2024-01-05 05:00:00,48107.75,624.0,47372.25,,48731.75
2024-01-05 06:00:00,52828.0,608.0,53454.25,,53436.0
2024-01-05 07:00:00,58204.0,625.0,57924.75,,58829.0
2024-01-05 08:00:00,61650.5,705.0,60549.5,,62355.5
2024-01-05 09:00:00,63237.0,880.5,61921.25,,64117.5
2024-01-05 10:00:00,64022.0,1036.0,62509.75,,65058.0
2024-01-05 11:00:00,64775.0,1106.5,62976.25,,65881.5
2024-01-05 12:00:00,64509.25,1118.0,62266.5,,65627.25
2024-01-05 13:00:00,63212.0,1105.0,61470.5,,64317.0
2024-01-05 14:00:00,62148.75,1102.5,60301.0,,63251.25
2024-01-05 15:00:00,61704.75,1074.5,59846.75,,62779.25
2024-01-05 16:00:00,62787.25,1041.0,60441.0,,63828.25
2024-01-05 17:00:00,65094.75,1046.0,62420.25,,66140.75
2024-01-05 18:00:00,64997.5,1112.0,63012.5,,66109.5
2024-01-05 19:00:00,63064.5,1253.5,61596.75,,64318.0
2024-01-05 20:00:00,59468.25,1219.5,58624.25,,60687.75
2024-01-05 21:00:00,56368.25,1132.5,54986.0,,57500.75
2024-01-05 22:00:00,53853.5,1049.5,52399.0,,54903.0
2024-01-05 23:00:00,50416.0,968.5,48780.25,,51384.5
2024-01-06 00:00:00,47558.0,875.5,45200.5,,48433.5
2024-01-06 01:00:00,45836.0,769.5,43346.75,,46605.5
2024-01-06 02:00:00,44859.5,679.5,41945.25,,45539.0
2024-01-06 03:00:00,44223.5,653.0,41340.5,,44876.5
2024-01-06 04:00:00,44314.0,640.5,41074.0,,44954.5
2024-01-06 05:00:00,44637.5,615.0,42332.0,,45252.5
2024-01-06 06:00:00,45244.75,603.5,43902.5,,45848.25
2024-01-06 07:00:00,46848.25,607.0,46956.75,,47455.25
2024-01-06 08:00:00,50410.5,653.0,50306.25,,51063.5
2024-01-06 09:00:00,53938.0,736.5,52823.5,,54674.5
2024-01-06 10:00:00,55906.75,829.0,54493.0,,56735.75
2024-01-06 11:00:00,57656.75,928.5,56007.75,,58585.25
2024-01-06 12:00:00,58010.5,986.5,55979.0,,58997.0
2024-01-06 13:00:00,56947.75,1002.5,54763.25,,57950.25
2024-01-06 14:00:00,56351.0,1005.5,53226.25,,57356.5
2024-01-06 15:00:00,56437.25,990.5,53579.25,,57427.75
2024-01-06 16:00:00,57204.75,969.5,55290.0,,58174.25
2024-01-06 17:00:00,59214.25,976.0,57490.5,,60190.25
2024-01-06 18:00:00,59277.25,1043.0,57035.5,,60320.25
2024-01-06 19:00:00,57654.75,1202.5,55250.75,,58857.25
2024-01-06 20:00:00,54549.5,1189.0,52284.25,,55738.5
2024-01-06 21:00:00,52155.25,1100.0,49728.75,,53255.25
2024-01-06 22:00:00,50914.5,1011.5,48130.5,,51926.0
2024-01-06 23:00:00,48121.75,935.0,46126.75,,49056.75
2024-01-07 00:00:00,45382.75,854.0,41616.5,,46236.75
2024-01-07 01:00:00,43746.25,767.5,39883.25,,44513.75
2024-01-07 02:00:00,43048.75,695.0,38685.5,,43743.75
2024-01-07 03:00:00,42566.5,665.0,38219.5,,43231.5
2024-01-07 04:00:00,42672.5,646.5,38467.75,,43319.0
2024-01-07 05:00:00,42592.75,622.0,39183.25,,43214.75
2024-01-07 06:00:00,42738.25,610.0,39575.5,,43348.25
2024-01-07 07:00:00,44372.5,609.0,41280.25,,44981.5
2024-01-07 08:00:00,46910.75,639.0,43791.75,,47549.75
2024-01-07 09:00:00,50727.25,692.5,47300.0,,51419.75
2024-01-07 10:00:00,53437.25,766.0,49235.75,,54203.25
2024-01-07 11:00:00,56026.5,863.0,51142.75,,56889.5
2024-01-07 12:00:00,56856.5,957.5,50881.0,,57814.0
2024-01-07 13:00:00,55751.25,1002.0,49760.75,,56753.25
2024-01-07 14:00:00,54913.0,1045.5,48595.5,,55958.5
2024-01-07 15:00:00,54643.5,1065.5,47867.75,,55709.0
2024-01-07 16:00:00,56329.0,1041.0,49209.25,,57370.0
2024-01-07 17:00:00,59864.25,1054.5,52590.25,,60918.75
2024-01-07 18:00:00,60473.25,1139.0,54371.25,,61612.25
2024-01-07 19:00:00,59068.25,1283.0,53393.25,,60351.25
2024-01-07 20:00:00,56368.75,1251.0,50554.25,,57619.75
2024-01-07 21:00:00,54746.5,1162.0,48425.5,,55908.5
2024-01-07 22:00:00,54224.5,1076.5,46770.25,,55301.0
2024-01-07 23:00:00,51706.75,985.0,44798.5,,52691.75
2024-01-08 00:00:00,50045.0,870.5,43782.25,,50915.5
2024-01-08 01:00:00,48530.75,751.0,42136.5,,49281.75
2024-01-08 02:00:00,48045.0,671.0,41322.25,,48716.0
2024-01-08 03:00:00,48212.25,647.5,41524.25,,48859.75
2024-01-08 04:00:00,49203.0,635.5,43910.5,,49838.5
2024-01-08 05:00:00,52497.75,625.0,48269.0,,53122.75
2024-01-08 06:00:00,60305.25,615.5,55368.0,,60920.75
2024-01-08 07:00:00,66176.0,633.0,60548.75,,66809.0
2024-01-08 08:00:00,69647.5,746.0,63470.5,,70393.5
2024-01-08 09:00:00,70157.5,973.5,64792.0,,71131.0
2024-01-08 10:00:00,69722.0,1154.0,65358.5,,70876.0
2024-01-08 11:00:00,69755.75,1225.0,66030.0,,70980.75
2024-01-08 12:00:00,69315.75,1249.0,65726.5,,70564.75
2024-01-08 13:00:00,69045.5,1260.0,64598.25,,70305.5
2024-01-08 14:00:00,68221.5,1254.0,62846.0,,69475.5
2024-01-08 15:00:00,67905.25,1218.5,62081.5,,69123.75
2024-01-08 16:00:00,68308.25,1194.0,62182.25,,69502.25
2024-01-08 17:00:00,70711.0,1200.5,64230.25,,71911.5
2024-01-08 18:00:00,70678.25,1279.0,65474.25,,71957.25
2024-01-08 19:00:00,69326.75,1415.5,64344.0,,70742.25
2024-01-08 20:00:00,65828.0,1321.0,61013.5,,67149.0
2024-01-08 21:00:00,62587.25,1218.5,57498.75,,63805.75
2024-01-08 22:00:00,59977.5,1129.0,54463.25,,61106.5
2024-01-08 23:00:00,56515.0,1035.5,50663.0,,57550.5
2024-01-09 00:00:00,54800.0,910.5,46486.75,,55710.5
2024-01-09 01:00:00,53013.75,774.5,44577.75,,53788.25
2024-01-09 02:00:00,52305.25,682.0,43754.25,,52987.25
2024-01-09 03:00:00,51986.25,652.0,43949.25,,52638.25
2024-01-09 04:00:00,52933.25,641.0,45959.25,,53574.25
2024-01-09 05:00:00,56133.0,625.0,49753.5,,56758.0
2024-01-09 06:00:00,62377.75,615.5,56308.5,,62993.25
2024-01-09 07:00:00,68218.5,645.0,61005.5,,68863.5
2024-01-09 08:00:00,70871.5,747.0,63714.5,,71618.5
2024-01-09 09:00:00,70857.25,965.0,64973.5,,71822.25
2024-01-09 10:00:00,70830.25,1129.5,65618.5,,71959.75
2024-01-09 11:00:00,70792.0,1206.5,66290.25,,71998.5
2024-01-09 12:00:00,70341.25,1224.0,66022.5,,71565.25
2024-01-09 13:00:00,68867.0,1216.5,64987.75,,70083.5
2024-01-09 14:00:00,67306.5,1204.5,63178.5,,68511.0
2024-01-09 15:00:00,67221.0,1179.5,62574.25,,68400.5
2024-01-09 16:00:00,68084.25,1163.5,62837.75,,69247.75
2024-01-09 17:00:00,71236.25,1189.5,64939.25,,72425.75
2024-01-09 18:00:00,71059.25,1272.5,66206.75,,72331.75
2024-01-09 19:00:00,69586.5,1404.0,65270.75,,70990.5
2024-01-09 20:00:00,66124.75,1339.5,61874.0,,67464.25
2024-01-09 21:00:00,63224.0,1236.0,58360.5,,64460.0
2024-01-09 22:00:00,60247.75,1151.5,55013.0,,61399.25
2024-01-09 23:00:00,57335.75,1065.0,51023.5,,58400.75
2024-01-10 00:00:00,55036.0,930.0,48494.25,,55966.0
2024-01-10 01:00:00,53368.5,796.0,46480.25,,54164.5
2024-01-10 02:00:00,52543.0,714.0,45811.25,,53257.0
2024-01-10 03:00:00,52445.5,694.5,46523.5,,53140.0
2024-01-10 04:00:00,53119.0,684.0,47957.25,,53803.0
2024-01-10 05:00:00,56026.25,666.0,51229.5,,56692.25
2024-01-10 06:00:00,62505.0,659.0,57841.25,,63164.0
2024-01-10 07:00:00,68074.5,677.5,62251.0,,68752.0
2024-01-10 08:00:00,70666.75,784.0,64791.75,,71450.75
2024-01-10 09:00:00,71470.25,1009.5,66209.25,,72479.75
2024-01-10 10:00:00,71238.5,1179.0,67138.5,,72417.5
2024-01-10 11:00:00,70909.25,1240.0,68212.75,,72149.25
2024-01-10 12:00:00,70050.0,1254.0,68042.25,,71304.0
2024-01-10 13:00:00,68746.5,1245.0,66884.25,,69991.5
2024-01-10 14:00:00,67476.0,1239.0,64798.25,,68715.0
2024-01-10 15:00:00,67311.25,1217.5,64213.75,,68528.75
2024-01-10 16:00:00,68447.75,1194.5,64508.0,,69642.25
2024-01-10 17:00:00,71087.75,1213.0,66501.0,,72300.75
2024-01-10 18:00:00,70733.5,1288.0,67486.5,,72021.5
2024-01-10 19:00:00,69510.75,1402.5,66354.75,,70913.25
2024-01-10 20:00:00,66369.5,1326.5,63047.5,,67696.0
2024-01-10 21:00:00,63116.0,1223.0,59471.5,,64339.0
2024-01-10 22:00:00,60387.5,1151.0,56237.75,,61538.5
2024-01-10 23:00:00,57235.0,1059.5,52128.5,,58294.5
2024-01-11 00:00:00,55496.75,930.0,48136.5,,56426.75
2024-01-11 01:00:00,54369.0,796.0,46270.5,,55165.0
2024-01-11 02:00:00,53263.75,702.5,45657.75,,53966.25
2024-01-11 03:00:00,53320.75,680.5,46336.75,,54001.25
2024-01-11 04:00:00,54278.5,671.0,47832.0,,54949.5
2024-01-11 05:00:00,57389.75,659.0,51237.5,,58048.75
2024-01-11 06:00:00,63831.5,654.0,57869.75,,64485.5
2024-01-11 07:00:00,69391.5,674.0,62002.25,,70065.5
2024-01-11 08:00:00,71973.5,772.5,64780.5,,72746.0
2024-01-11 09:00:00,72159.25,991.5,66684.75,,73150.75
2024-01-11 10:00:00,71926.0,1160.0,66993.5,,73086.0
2024-01-11 11:00:00,71881.5,1223.0,67596.0,,73104.5
2024-01-11 12:00:00,71181.5,1240.5,67520.5,,72422.0
2024-01-11 13:00:00,70395.5,1244.5,66463.25,,71640.0
2024-01-11 14:00:00,68729.5,1255.0,64574.25,,69984.5
2024-01-11 15:00:00,68330.5,1232.0,63913.5,,69562.5
2024-01-11 16:00:00,69340.75,1207.5,63983.25,,70548.25
2024-01-11 17:00:00,71401.25,1213.5,66184.5,,72614.75
2024-01-11 18:00:00,70807.75,1289.5,67117.0,,72097.25
2024-01-11 19:00:00,69581.0,1400.0,65828.0,,70981.0
2024-01-11 20:00:00,66048.5,,62707.5,,
2024-01-11 21:00:00,62573.25,,59254.25,,
2024-01-11 22:00:00,59745.0,1170.0,56003.5,,60915.0
2024-01-11 23:00:00,56121.25,1074.5,51996.75,,57195.75
2024-01-12 00:00:00,53736.5,947.5,48376.25,,54684.0
2024-01-12 01:00:00,52425.0,819.5,46556.5,,53244.5
2024-01-12 02:00:00,52004.75,,45778.0,,
2024-01-12 03:00:00,52015.0,708.0,46294.25,,52723.0
2024-01-12 04:00:00,53285.25,698.5,47904.5,,53983.75
2024-01-12 05:00:00,56643.0,678.5,50980.25,,57321.5
2024-01-12 06:00:00,62864.5,668.5,57617.0,,63533.0
2024-01-12 07:00:00,67932.5,690.0,62135.25,,68622.5
2024-01-12 08:00:00,70660.5,785.5,64723.5,,71446.0
2024-01-12 09:00:00,72068.5,991.0,66249.0,,73059.5
2024-01-12 10:00:00,72629.75,1166.0,66344.75,,73795.75
2024-01-12 11:00:00,72704.5,1224.5,66458.25,,73929.0
2024-01-12 12:00:00,72207.25,1246.0,66214.0,,73453.25
2024-01-12 13:00:00,70746.75,1251.0,65304.25,,71997.75
2024-01-12 14:00:00,69254.0,1251.0,63620.0,,70505.0
2024-01-12 15:00:00,68898.75,1224.0,63020.25,,70122.75
2024-01-12 16:00:00,69515.75,1184.5,63240.25,,70700.25
2024-01-12 17:00:00,70789.0,1180.5,65247.5,,71969.5
2024-01-12 18:00:00,69893.25,1220.5,65929.25,,71113.75
2024-01-12 19:00:00,68176.75,1329.0,64170.5,,69505.75
2024-01-12 20:00:00,64494.25,1284.5,60815.5,,65778.75
2024-01-12 21:00:00,61202.75,1190.0,57395.25,,62392.75
2024-01-12 22:00:00,58308.75,1114.5,54352.25,,59423.25
2024-01-12 23:00:00,55414.75,1020.0,50344.25,,56434.75
2024-01-13 00:00:00,52378.5,910.5,47412.75,,53289.0
2024-01-13 01:00:00,50325.25,803.0,45164.0,,51128.25
2024-01-13 02:00:00,49355.0,713.0,43675.75,,50068.0
2024-01-13 03:00:00,48970.75,674.0,42843.5,,49644.75
2024-01-13 04:00:00,49063.0,657.0,44171.0,,49720.0
2024-01-13 05:00:00,49167.5,634.5,45307.25,,49802.0
2024-01-13 06:00:00,50178.5,613.0,45867.0,,50791.5
2024-01-13 07:00:00,53811.5,615.5,48460.5,,54427.0
2024-01-13 08:00:00,57557.75,666.0,51479.0,,58223.75
2024-01-13 09:00:00,60752.25,757.0,54462.5,,61509.25
2024-01-13 10:00:00,62952.0,866.5,55929.25,,63818.5
2024-01-13 11:00:00,64200.75,972.5,56898.25,,65173.25
2024-01-13 12:00:00,64593.75,1037.0,56596.75,,65630.75
2024-01-13 13:00:00,64119.75,1055.0,55387.5,,65174.75
2024-01-13 14:00:00,63226.0,1058.0,54404.5,,64284.0
2024-01-13 15:00:00,62737.75,1051.0,53690.0,,63788.75
2024-01-13 16:00:00,63238.75,1020.5,54094.25,,64259.25
2024-01-13 17:00:00,65444.5,1014.5,56123.0,,66459.0
2024-01-13 18:00:00,65405.25,1063.0,57071.0,,66468.25
2024-01-13 19:00:00,63272.25,1201.0,55972.75,,64473.25
2024-01-13 20:00:00,59622.25,1189.0,53122.5,,60811.25
2024-01-13 21:00:00,56991.25,1093.5,50720.5,,58084.75
2024-01-13 22:00:00,55490.0,1014.0,49338.25,,56504.0
2024-01-13 23:00:00,53277.0,935.0,46516.25,,54212.0
2024-01-14 00:00:00,49436.25,852.0,43685.0,,50288.25
2024-01-14 01:00:00,48322.5,764.5,41935.0,,49087.0
2024-01-14 02:00:00,47118.75,687.0,40953.75,,47805.75
2024-01-14 03:00:00,46262.5,654.5,40606.75,,46917.0
2024-01-14 04:00:00,46256.75,638.5,41031.5,,46895.25
2024-01-14 05:00:00,45850.0,610.0,41819.75,,46460.0
2024-01-14 06:00:00,45479.25,594.5,41958.5,,46073.75
2024-01-14 07:00:00,47445.5,594.0,43378.0,,48039.5
2024-01-14 08:00:00,50614.0,620.0,46384.5,,51234.0
2024-01-14 09:00:00,54680.25,680.5,49952.75,,55360.75
2024-01-14 10:00:00,57932.0,750.0,52140.75,,58682.0
2024-01-14 11:00:00,59886.75,840.0,54285.0,,60726.75
2024-01-14 12:00:00,60017.25,937.5,53889.25,,60954.75
2024-01-14 13:00:00,58633.5,968.5,52550.0,,59602.0
2024-01-14 14:00:00,57037.75,998.0,51404.0,,58035.75
2024-01-14 15:00:00,57106.75,1018.5,50750.5,,58125.25
2024-01-14 16:00:00,58270.25,1000.0,51367.0,,59270.25
2024-01-14 17:00:00,61719.5,1007.0,54783.5,,62726.5
2024-01-14 18:00:00,62621.5,1074.5,56432.5,,63696.0
2024-01-14 19:00:00,61414.0,1209.5,55474.25,,62623.5
2024-01-14 20:00:00,59189.0,1168.0,52596.0,,60357.0
2024-01-14 21:00:00,57744.0,1096.0,50246.25,,58840.0
2024-01-14 22:00:00,56743.25,1021.0,49649.25,,57764.25
2024-01-14 23:00:00,53985.25,941.5,47223.0,,54926.75
2024-01-15 00:00:00,51829.0,836.5,46210.0,,52665.5
2024-01-15 01:00:00,50943.25,728.0,44478.75,,51671.25
2024-01-15 02:00:00,49711.0,642.0,43577.5,,50353.0
2024-01-15 03:00:00,50230.5,612.0,44411.0,,50842.5
2024-01-15 04:00:00,51887.75,604.0,46714.25,,52491.75
2024-01-15 05:00:00,55437.75,593.5,50462.5,,56031.25
2024-01-15 06:00:00,63032.75,592.0,57688.5,,63624.75
2024-01-15 07:00:00,69980.75,616.0,62565.25,,70596.75
2024-01-15 08:00:00,72997.75,741.0,65640.25,,73738.75
2024-01-15 09:00:00,74240.5,979.0,67533.25,,75219.5
2024-01-15 10:00:00,75080.5,1154.5,68764.5,,76235.0
2024-01-15 11:00:00,75508.25,1229.0,70195.75,,76737.25
2024-01-15 12:00:00,74550.25,1261.5,70120.5,,75811.75
2024-01-15 13:00:00,73766.75,1251.5,69292.25,,75018.25
2024-01-15 14:00:00,72503.5,1250.0,67749.25,,73753.5
2024-01-15 15:00:00,72052.5,1223.0,66518.0,,73275.5
2024-01-15 16:00:00,71540.5,1201.5,65974.5,,72742.0
2024-01-15 17:00:00,73040.0,1226.0,67646.75,,74266.0
2024-01-15 18:00:00,72747.25,1303.0,68387.75,,74050.25
2024-01-15 19:00:00,70928.75,1440.5,67303.25,,72369.25
2024-01-15 20:00:00,67312.25,1361.0,63205.25,,68673.25
2024-01-15 21:00:00,63942.5,1258.5,59463.25,,65201.0
2024-01-15 22:00:00,60518.5,1180.5,56531.0,,61699.0
2024-01-15 23:00:00,56574.5,1080.0,52732.5,,57654.5
2024-01-16 00:00:00,54293.25,950.0,49830.75,,55243.25
2024-01-16 01:00:00,52567.0,817.5,48062.25,,53384.5
2024-01-16 02:00:00,51947.75,731.0,47082.0,,52678.75
2024-01-16 03:00:00,52273.5,709.5,47585.0,,52983.0
2024-01-16 04:00:00,53132.25,698.5,49318.0,,53830.75
2024-01-16 05:00:00,56513.0,681.0,52701.75,,57194.0
2024-01-16 06:00:00,62958.0,679.5,59647.75,,63637.5
2024-01-16 07:00:00,68394.5,691.5,64526.25,,69086.0
2024-01-16 08:00:00,70627.5,785.5,67352.25,,71413.0
2024-01-16 09:00:00,71014.25,1004.5,68803.75,,72018.75
2024-01-16 10:00:00,71388.0,1162.5,69593.75,,72550.5
2024-01-16 11:00:00,71522.25,1221.5,70631.75,,72743.75
2024-01-16 12:00:00,71193.0,,70435.5,,
2024-01-16 13:00:00,69714.5,1270.0,69622.5,,70984.5
2024-01-16 14:00:00,68421.75,1270.0,67896.25,,69691.75
2024-01-16 15:00:00,68505.5,1238.0,66727.75,,69743.5
2024-01-16 16:00:00,68967.5,1189.0,66218.5,,70156.5
2024-01-16 17:00:00,71948.25,1192.5,67935.5,,73140.75
2024-01-16 18:00:00,72143.0,1264.0,68611.5,,73407.0
2024-01-16 19:00:00,71308.25,1399.5,67675.5,,72707.75
2024-01-16 20:00:00,68473.5,1348.5,63730.75,,69822.0
2024-01-16 21:00:00,65557.25,1252.5,60003.25,,66809.75
2024-01-16 22:00:00,62837.0,1171.5,56930.0,,64008.5
2024-01-16 23:00:00,59789.75,1074.0,53008.5,,60863.75
2024-01-17 00:00:00,57797.25,950.5,49650.75,,58747.75
2024-01-17 01:00:00,56396.75,823.5,48220.75,,57220.25
2024-01-17 02:00:00,55344.75,735.0,47557.0,,56079.75
2024-01-17 03:00:00,55417.0,718.5,48033.25,,56135.5
2024-01-17 04:00:00,55906.25,714.5,49400.75,,56620.75
2024-01-17 05:00:00,58840.0,696.5,51901.5,,59536.5
2024-01-17 06:00:00,65838.25,691.5,58947.75,,66529.75
2024-01-17 07:00:00,71258.75,713.0,63842.25,,71971.75
2024-01-17 08:00:00,74318.0,820.5,66575.0,,75138.5
2024-01-17 09:00:00,74747.0,1043.0,68017.75,,75790.0
2024-01-17 10:00:00,74634.75,1218.5,69206.25,,75853.25
2024-01-17 11:00:00,74757.5,1282.0,70526.25,,76039.5
2024-01-17 12:00:00,74558.0,1301.5,70473.25,,75859.5
2024-01-17 13:00:00,73251.75,1292.0,69709.5,,74543.75
2024-01-17 14:00:00,71998.5,1280.5,68076.25,,73279.0
2024-01-17 15:00:00,70668.75,1248.5,66775.25,,71917.25
2024-01-17 16:00:00,70618.0,1216.0,66224.75,,71834.0
2024-01-17 17:00:00,72079.25,1227.0,67946.0,,73306.25
2024-01-17 18:00:00,71909.25,1296.0,68537.0,,73205.25
2024-01-17 19:00:00,69970.0,1428.5,67082.5,,71398.5
2024-01-17 20:00:00,65821.0,1379.0,63265.75,,67200.0
2024-01-17 21:00:00,62589.5,1282.5,59715.75,,63872.0
2024-01-17 22:00:00,59843.0,1188.5,56402.5,,61031.5
2024-01-17 23:00:00,56208.25,1092.5,52270.0,,57300.75
2024-01-18 00:00:00,53968.0,963.0,50033.5,,54931.0
2024-01-18 01:00:00,51735.5,838.5,48559.25,,52574.0
2024-01-18 02:00:00,50971.75,735.0,48051.0,,51706.75
2024-01-18 03:00:00,51442.0,712.5,48226.5,,52154.5
2024-01-18 04:00:00,52840.5,708.5,49649.25,,53549.0
2024-01-18 05:00:00,56226.75,692.0,52648.0,,56918.75
2024-01-18 06:00:00,62718.0,690.0,59073.5,,63408.0
2024-01-18 07:00:00,68526.25,710.5,64338.0,,69236.75
2024-01-18 08:00:00,71733.5,804.0,66926.0,,72537.5
